experiment_id,topology,fault_type,fault_target,window_type,threshold,window_size,wait_duration,minimum_number_of_calls,permitted_calls_half_open,replicate,mode,environment,run_timestamp,git_commit,duration_s,baseline_tps,baseline_error_rate,fault_tps,fault_error_rate,throughput_loss,blast_radius,real_blast_radius,leg_failure_rates,time_to_open,time_to_recover,cb_opened,cb_recovered,lambda_target,lambda_achieved,lambda_cv,lambda_deviation_flag,effective_horizon,occupancy_ratio,inert,injected_toxicity,precondition_ok,excluded_reason
LIN-LAT-TIM-T50-W10-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,21.09,0.0,4.96,0.8373,0.7647,0.25,0.0,"{""order-service"":0.3965,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",8.924,25.87,True,True,20.0,20.343,0.0338,False,203.43,40.6857,False,1.0,True,
LIN-LAT-TIM-T50-W10-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,21.84,0.0,4.09,0.8628,0.8126,0.25,0.0,"{""order-service"":0.4387,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",9.332,22.264,True,True,20.0,19.586,0.0645,False,195.86,39.1711,False,1.0,True,
LIN-LAT-TIM-T50-W10-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,21.72,0.0,4.74,0.8203,0.7815,0.25,0.0,"{""order-service"":0.3965,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",9.283,26.683,True,True,20.0,20.186,0.0844,False,201.86,40.3727,False,1.0,True,
LIN-LAT-TIM-T50-W10-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,20.64,0.0,5.77,0.7527,0.7204,0.25,0.0,"{""order-service"":0.3848,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",8.997,46.211,True,True,20.0,20.143,0.0528,False,201.43,40.2858,False,1.0,True,
LIN-LAT-TIM-T50-W10-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,20.8,0.0,5.29,0.8638,0.7457,0.25,0.0,"{""order-service"":0.4673,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",9.319,38.488,True,True,20.0,19.043,0.077,False,190.43,38.0863,False,1.0,True,
LIN-LAT-TIM-T50-W10-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,20.02,0.0,3.92,0.833,0.804,0.25,0.0,"{""order-service"":0.3808,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",9.512,34.925,True,True,20.0,20.313,0.0817,False,203.13,40.6254,False,1.0,True,
LIN-LAT-TIM-T50-W10-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,20.19,0.0,5.6,0.7704,0.7226,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",8.727,81.408,True,True,20.0,19.387,0.0651,False,193.87,38.7746,False,1.0,True,
LIN-LAT-TIM-T50-W10-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,20.98,0.0,5.01,0.8306,0.7611,0.25,0.0,"{""order-service"":0.4164,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",8.936,71.51,True,True,20.0,19.738,0.0729,False,197.38,39.4758,False,1.0,True,
LIN-LAT-TIM-T50-W10-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,20.97,0.0,7.26,0.7519,0.6539,0.25,0.0,"{""order-service"":0.4333,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",9.346,81.459,True,True,20.0,19.75,0.0493,False,197.5,39.4993,False,1.0,True,
LIN-LAT-TIM-T50-W20-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,19.59,0.0,5.27,0.8321,0.7308,0.25,0.0,"{""order-service"":0.4756,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.559,25.054,True,True,20.0,20.074,0.0479,False,401.49,80.2976,False,1.0,True,
LIN-LAT-TIM-T50-W20-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,21.8,0.0,5.9,0.8283,0.7296,0.25,0.0,"{""order-service"":0.4328,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.613,24.115,True,True,20.0,19.78,0.0509,False,395.6,79.1198,False,1.0,True,
LIN-LAT-TIM-T50-W20-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,19.93,0.0,4.23,0.8401,0.7879,0.25,0.0,"{""order-service"":0.4557,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.712,26.336,True,True,20.0,20.454,0.0796,False,409.08,81.8151,False,1.0,True,
LIN-LAT-TIM-T50-W20-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.02,0.0,6.15,0.7763,0.6928,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.888,37.113,True,True,20.0,20.349,0.0522,False,406.99,81.3975,False,1.0,True,
LIN-LAT-TIM-T50-W20-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,21.62,0.0,3.86,0.8583,0.8215,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.993,45.128,True,True,20.0,20.248,0.0279,False,404.95,80.9909,False,1.0,True,
LIN-LAT-TIM-T50-W20-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,19.49,0.0,4.1,0.8326,0.7896,0.25,0.0,"{""order-service"":0.4748,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",14.089,34.859,True,True,20.0,20.176,0.0375,False,403.52,80.703,False,1.0,True,
LIN-LAT-TIM-T50-W20-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,19.76,0.0,5.0,0.8515,0.7467,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.038,58.108,True,True,20.0,20.077,0.0819,False,401.54,80.3079,False,1.0,True,
LIN-LAT-TIM-T50-W20-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,18.85,0.0,4.26,0.8038,0.7741,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",14.016,69.547,True,True,20.0,20.161,0.0337,False,403.21,80.6425,False,1.0,True,
LIN-LAT-TIM-T50-W20-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,50,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,21.04,0.0,6.5,0.7536,0.6912,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.202,80.873,True,True,20.0,19.589,0.0753,False,391.79,78.3573,False,1.0,True,
LIN-LAT-TIM-T70-W5-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,19.77,0.0,6.75,0.7576,0.6587,0.25,0.0,"{""order-service"":0.3842,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",7.759,22.536,True,True,20.0,20.364,0.0632,False,101.82,20.3639,False,1.0,True,
LIN-LAT-TIM-T70-W5-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,20.42,0.0,4.62,0.8641,0.7738,0.25,0.0,"{""order-service"":0.3236,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",7.659,27.58,True,True,20.0,20.539,0.0898,False,102.7,20.5392,False,1.0,True,
LIN-LAT-TIM-T70-W5-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,19.17,0.0,4.68,0.7938,0.7557,0.25,0.0,"{""order-service"":0.3328,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",7.392,25.498,True,True,20.0,20.348,0.064,False,101.74,20.348,False,1.0,True,
LIN-LAT-TIM-T70-W5-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,20.52,0.0,4.53,0.8631,0.7792,0.25,0.0,"{""order-service"":0.3368,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",7.741,44.059,True,True,20.0,20.172,0.0516,False,100.86,20.1721,False,1.0,True,
LIN-LAT-TIM-T70-W5-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,21.07,0.0,6.11,0.8149,0.7101,0.25,0.0,"{""order-service"":0.3732,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",7.952,45.166,True,True,20.0,19.917,0.0321,False,99.59,19.9171,False,1.0,True,
LIN-LAT-TIM-T70-W5-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,19.65,0.0,5.11,0.8156,0.74,0.25,0.0,"{""order-service"":0.3266,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",7.947,38.746,True,True,20.0,19.827,0.0645,False,99.13,19.8267,False,1.0,True,
LIN-LAT-TIM-T70-W5-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,20.0,0.0,6.89,0.7297,0.6553,0.25,0.0,"{""order-service"":0.3223,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",7.45,75.865,True,True,20.0,20.176,0.0753,False,100.88,20.1763,False,1.0,True,
LIN-LAT-TIM-T70-W5-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,20.06,0.0,5.05,0.8348,0.7483,0.25,0.0,"{""order-service"":0.3787,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",7.349,81.019,True,True,20.0,19.452,0.0705,False,97.26,19.4517,False,1.0,True,
LIN-LAT-TIM-T70-W5-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,18.84,0.0,4.68,0.8001,0.7518,0.25,0.0,"{""order-service"":0.3178,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",7.84,57.155,True,True,20.0,20.045,0.0409,False,100.22,20.0448,False,1.0,True,
LIN-LAT-TIM-T70-W10-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,21.62,0.0,4.65,0.8106,0.7847,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.313,20.66,True,True,20.0,19.346,0.0854,False,193.46,38.6913,False,1.0,True,
LIN-LAT-TIM-T70-W10-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,19.99,0.0,4.87,0.8273,0.7563,0.25,0.0,"{""order-service"":0.4486,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.376,22.663,True,True,20.0,20.426,0.0852,False,204.26,40.8528,False,1.0,True,
LIN-LAT-TIM-T70-W10-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,19.54,0.0,4.59,0.7999,0.7648,0.25,0.0,"{""order-service"":0.4307,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.503,29.494,True,True,20.0,20.091,0.0286,False,200.91,40.182,False,1.0,True,
LIN-LAT-TIM-T70-W10-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,19.86,0.0,5.82,0.7953,0.7069,0.25,0.0,"{""order-service"":0.4618,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.31,45.688,True,True,20.0,20.237,0.0881,False,202.37,40.4746,False,1.0,True,
LIN-LAT-TIM-T70-W10-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,21.62,0.0,6.77,0.8049,0.6869,0.25,0.0,"{""order-service"":0.4634,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",12.974,34.685,True,True,20.0,20.127,0.0611,False,201.27,40.254,False,1.0,True,
LIN-LAT-TIM-T70-W10-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,18.12,0.0,3.9,0.8431,0.7846,0.25,0.0,"{""order-service"":0.4119,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.066,43.758,True,True,20.0,20.681,0.0242,False,206.81,41.3613,False,1.0,True,
LIN-LAT-TIM-T70-W10-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,21.02,0.0,5.21,0.8018,0.7519,0.25,0.0,"{""order-service"":0.3995,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",12.641,65.619,True,True,20.0,20.041,0.0207,False,200.41,40.0824,False,1.0,True,
LIN-LAT-TIM-T70-W10-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,19.58,0.0,3.56,0.8593,0.8182,0.25,0.0,"{""order-service"":0.4289,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",13.961,64.859,True,True,20.0,20.316,0.0342,False,203.16,40.6314,False,1.0,True,
LIN-LAT-TIM-T70-W10-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,20.32,0.0,7.19,0.7513,0.6461,0.25,0.0,"{""order-service"":0.4525,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",12.547,70.239,True,True,20.0,20.159,0.0304,False,201.59,40.3182,False,1.0,True,
LIN-LAT-TIM-T70-W20-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,19.64,0.0,3.58,0.8894,0.8179,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",19.712,25.306,True,True,20.0,18.738,0.0894,False,374.77,74.9539,False,1.0,True,
LIN-LAT-TIM-T70-W20-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,20.15,0.0,5.79,0.7906,0.7124,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",19.99,26.094,True,True,20.0,19.535,0.0345,False,390.7,78.1398,False,1.0,True,
LIN-LAT-TIM-T70-W20-D5,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,20.8,0.0,6.42,0.8045,0.6915,0.25,0.0,"{""order-service"":0.4821,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",19.909,23.424,True,True,20.0,20.087,0.0596,False,401.74,80.3479,False,1.0,True,
LIN-LAT-TIM-T70-W20-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,19.81,0.0,6.71,0.7706,0.6611,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",19.482,41.42,True,True,20.0,19.523,0.0575,False,390.46,78.0922,False,1.0,True,
LIN-LAT-TIM-T70-W20-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,19.01,0.0,3.64,0.8354,0.8088,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",20.553,31.725,True,True,20.0,20.373,0.0809,False,407.46,81.4921,False,1.0,True,
LIN-LAT-TIM-T70-W20-D15,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.79,0.0,4.99,0.8166,0.7602,0.25,0.0,"{""order-service"":0.4784,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",18.561,38.501,True,True,20.0,20.249,0.0203,False,404.99,80.9977,False,1.0,True,
LIN-LAT-TIM-T70-W20-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,21.14,0.0,6.92,0.7906,0.6727,0.25,0.0,"{""order-service"":0.4828,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",19.65,57.534,True,True,20.0,19.973,0.0805,False,399.45,79.8902,False,1.0,True,
LIN-LAT-TIM-T70-W20-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,21.04,0.0,5.75,0.8454,0.7267,0.25,0.0,"{""order-service"":0.4747,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",20.238,62.92,True,True,20.0,19.979,0.0845,False,399.57,79.9143,False,1.0,True,
LIN-LAT-TIM-T70-W20-D30,LINEAR,LATENCY,inventory-service-proxy,TIME_BASED,70,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,20.6,0.0,3.77,0.8432,0.8169,0.25,0.0,"{""order-service"":0.4867,""inventory-service"":0.0,""payment-service"":0.0,""notification-service"":0.0}",19.403,83.192,True,True,20.0,19.386,0.0277,False,387.73,77.5453,False,1.0,True,
LIN-CRA-CNT-T30-W5-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,18.4,0.0,2.3,0.9875,0.8749,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9588,""notification-service"":0.0}",2.071,15.605,True,True,20.0,19.323,0.045,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T30-W5-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.42,0.0,1.38,0.9878,0.9322,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9452,""notification-service"":0.0}",2.013,18.796,True,True,20.0,20.238,0.03,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T30-W5-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.21,0.0,2.69,0.9475,0.867,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8892,""notification-service"":0.0}",2.009,18.927,True,True,20.0,20.861,0.0586,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T30-W5-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.86,0.0,1.44,0.9966,0.9309,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8468,""notification-service"":0.0}",2.034,24.737,True,True,20.0,19.784,0.0818,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T30-W5-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.17,0.0,2.15,1.0,0.8987,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9391,""notification-service"":0.0}",2.088,30.898,True,True,20.0,20.497,0.0596,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T30-W5-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.08,0.0,2.18,0.9429,0.8855,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9482,""notification-service"":0.0}",2.147,30.133,True,True,20.0,19.245,0.0731,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T30-W5-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,22.21,0.0,3.26,1.0,0.8533,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9956,""notification-service"":0.0}",2.105,42.068,True,True,20.0,19.286,0.0241,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T30-W5-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.48,0.0,1.88,0.964,0.9082,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9822,""notification-service"":0.0}",1.995,51.083,True,True,20.0,19.917,0.0208,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T30-W5-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.7,0.0,4.32,0.9174,0.7915,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9434,""notification-service"":0.0}",2.123,44.107,True,True,20.0,19.907,0.0527,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T30-W10-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.97,0.0,4.27,0.9279,0.7966,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9473,""notification-service"":0.0}",2.813,18.004,True,True,20.0,19.615,0.0499,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T30-W10-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.54,0.0,1.99,0.9318,0.8979,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9399,""notification-service"":0.0}",2.661,17.312,True,True,20.0,20.816,0.051,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T30-W10-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,18.85,0.0,1.95,0.9275,0.8965,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":1.0,""notification-service"":0.0}",2.727,19.077,True,True,20.0,19.515,0.0505,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T30-W10-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.69,0.0,2.77,1.0,0.866,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":1.0,""notification-service"":0.0}",2.693,27.69,True,True,20.0,20.354,0.03,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T30-W10-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.37,0.0,1.35,0.9835,0.9338,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9195,""notification-service"":0.0}",2.737,28.157,True,True,20.0,20.087,0.0433,False,10.0,2.0,False,1.0,True,
