experiment_id,topology,fault_type,window_type,threshold,window_size,wait_duration,permitted_calls_half_open,environment,mode,replicate,run_timestamp,blast_radius,time_to_open,time_to_recover,error_rate,throughput_loss,real_blast_radius,leg_failure_rates,precondition_ok,precondition_fail_reason,readiness_wait_s,cb_state_pre,buffered_calls_pre,warmup_requests,warmup_duration_s,run_order_seed,run_index,load_concurrency,lambda_target,lambda_achieved,lambda_cv,lambda_deviation_flag,effective_horizon,machine_id,excluded_reason
LIN-CRS-CNT-T50-W5-D15,LINEAR,CRASH,COUNT_BASED,50,5,15,5,LOCAL,full,3,2026-09-06T11:42:32Z,0.2500,0.256,16.078,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,28.554,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.032,856076239,40,5,10.0000,9.9842,0.0008,False,5.0000,codespace,
LIN-CRS-TIM-T50-W5-D30,LINEAR,CRASH,TIME_BASED,50,5,30,5,LOCAL,full,1,2026-09-06T11:45:00Z,0.5000,2.825,61.705,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.660,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.039,856076239,41,5,10.0000,9.9857,0.0012,False,49.9285,codespace,
LIN-CRS-CNT-T70-W10-D15,LINEAR,CRASH,COUNT_BASED,70,10,15,5,LOCAL,full,3,2026-09-06T11:46:40Z,0.5000,0.69,16.649,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.347,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.036,856076239,42,5,10.0000,9.9860,0.0005,False,10.0000,codespace,
LIN-CRS-TIM-T30-W5-D30,LINEAR,CRASH,TIME_BASED,30,5,30,5,LOCAL,full,2,2026-09-06T11:49:07Z,0.5000,1.552,61.95,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,30.230,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.032,856076239,43,5,10.0000,9.9858,0.0005,False,49.9289,codespace,
LIN-CRS-TIM-T50-W20-D15,LINEAR,CRASH,TIME_BASED,50,20,15,5,LOCAL,full,3,2026-09-06T11:51:28Z,0.2500,10.146,47.232,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.415,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.030,856076239,44,5,10.0000,9.9865,0.0018,False,199.7295,codespace,
LIN-CRS-CNT-T50-W20-D30,LINEAR,CRASH,COUNT_BASED,50,20,30,5,LOCAL,full,3,2026-09-06T11:53:22Z,0.5000,1.104,31.466,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,28.067,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.031,856076239,45,5,10.0000,9.9847,0.0012,False,20.0000,codespace,
LIN-CRS-TIM-T70-W5-D30,LINEAR,CRASH,TIME_BASED,70,5,30,5,LOCAL,full,1,2026-09-06T11:55:56Z,0.5000,3.509,62.047,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,28.186,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.033,856076239,46,5,10.0000,9.9857,0.0008,False,49.9287,codespace,
LIN-CRS-CNT-T30-W5-D30,LINEAR,CRASH,COUNT_BASED,30,5,30,5,LOCAL,full,1,2026-09-06T11:57:51Z,0.5000,0.259,31.323,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.274,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.032,856076239,47,5,10.0000,9.9852,0.0008,False,5.0000,codespace,
LIN-CRS-TIM-T30-W5-D5,LINEAR,CRASH,TIME_BASED,30,5,5,5,LOCAL,full,1,2026-09-06T11:59:36Z,0.5000,1.775,22.477,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,27.343,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.033,856076239,48,5,10.0000,9.9857,0.0012,False,49.9284,codespace,
LIN-CRS-TIM-T30-W20-D30,LINEAR,CRASH,TIME_BASED,30,20,30,5,LOCAL,full,3,2026-09-06T12:02:07Z,0.5000,6.287,62.037,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,27.747,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.036,856076239,49,5,10.0000,9.9852,0.0024,False,199.7036,codespace,
LIN-CRS-TIM-T30-W10-D5,LINEAR,CRASH,TIME_BASED,30,10,5,5,LOCAL,full,2,2026-09-06T12:04:04Z,0.5000,3.308,30.053,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.918,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.038,856076239,50,5,10.0000,9.9856,0.0018,False,99.8560,codespace,
LIN-CRS-CNT-T70-W10-D30,LINEAR,CRASH,COUNT_BASED,70,10,30,5,LOCAL,full,1,2026-09-06T12:06:00Z,0.5000,0.685,31.955,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.932,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.035,856076239,51,5,10.0000,9.9853,0.0008,False,10.0000,codespace,
LIN-CRS-CNT-T70-W20-D30,LINEAR,CRASH,COUNT_BASED,70,20,30,5,LOCAL,full,1,2026-09-06T12:07:55Z,0.2500,1.339,31.234,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,28.058,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.034,856076239,52,5,10.0000,9.9835,0.0015,False,20.0000,codespace,
LIN-CRS-TIM-T70-W20-D30,LINEAR,CRASH,TIME_BASED,70,20,30,5,LOCAL,full,1,2026-09-06T12:10:34Z,0.5000,14.313,62.15,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.106,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.039,856076239,53,5,10.0000,9.9862,0.0013,False,199.7249,codespace,
LIN-CRS-TIM-T70-W5-D30,LINEAR,CRASH,TIME_BASED,70,5,30,5,LOCAL,full,2,2026-09-06T12:13:03Z,0.5000,3.761,61.813,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.275,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.031,856076239,54,5,10.0000,9.9860,0.0013,False,49.9298,codespace,
LIN-CRS-TIM-T70-W20-D30,LINEAR,CRASH,TIME_BASED,70,20,30,5,LOCAL,full,3,2026-09-06T12:15:48Z,0.5000,14.301,62.172,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,30.154,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.034,856076239,55,5,10.0000,9.9855,0.0010,False,199.7091,codespace,
LIN-CRS-TIM-T50-W10-D30,LINEAR,CRASH,TIME_BASED,50,10,30,5,LOCAL,full,2,2026-09-06T12:18:18Z,0.5000,5.005,61.47,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,28.472,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.033,856076239,56,5,10.0000,9.9849,0.0012,False,99.8490,codespace,
LIN-CRS-CNT-T50-W10-D30,LINEAR,CRASH,COUNT_BASED,50,10,30,5,LOCAL,full,3,2026-09-06T12:20:13Z,0.5000,0.457,31.132,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.988,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.039,856076239,57,5,10.0000,9.9849,0.0004,False,10.0000,codespace,
LIN-CRS-CNT-T70-W5-D5,LINEAR,CRASH,COUNT_BASED,70,5,5,5,LOCAL,full,2,2026-09-06T12:21:42Z,0.5000,0.486,6.702,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,28.042,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.039,856076239,58,5,10.0000,9.9852,0.0010,False,5.0000,codespace,
LIN-CRS-CNT-T50-W20-D15,LINEAR,CRASH,COUNT_BASED,50,20,15,5,LOCAL,full,1,2026-09-06T12:23:22Z,0.5000,1.103,16.211,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.517,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.034,856076239,59,5,10.0000,9.9820,0.0022,False,20.0000,codespace,
LIN-CRS-TIM-T70-W10-D15,LINEAR,CRASH,TIME_BASED,70,10,15,5,LOCAL,full,3,2026-09-06T12:25:25Z,0.5000,7.133,32.102,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,30.025,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.036,856076239,60,5,10.0000,9.9849,0.0023,False,99.8489,codespace,
LIN-CRS-CNT-T70-W20-D15,LINEAR,CRASH,COUNT_BASED,70,20,15,5,LOCAL,full,1,2026-09-06T12:27:08Z,0.5000,1.529,16.821,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,30.726,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.038,856076239,61,5,10.0000,9.9819,0.0032,False,20.0000,codespace,
LIN-CRS-TIM-T70-W10-D5,LINEAR,CRASH,TIME_BASED,70,10,5,5,LOCAL,full,3,2026-09-06T12:29:02Z,0.5000,7.33,22.929,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,29.268,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.050,856076239,62,5,10.0000,9.9857,0.0012,False,99.8567,codespace,
LIN-CRS-CNT-T50-W20-D30,LINEAR,CRASH,COUNT_BASED,50,20,30,5,LOCAL,full,2,2026-09-06T12:30:56Z,0.5000,1.114,31.457,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,28.162,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.034,856076239,63,5,10.0000,9.9859,0.0004,False,20.0000,codespace,
LIN-CRS-TIM-T50-W20-D30,LINEAR,CRASH,TIME_BASED,50,20,30,5,LOCAL,full,3,2026-09-06T12:33:32Z,0.5000,10.213,62.177,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,28.623,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.036,856076239,64,5,10.0000,9.9850,0.0017,False,199.6992,codespace,
LIN-CRS-TIM-T70-W10-D15,LINEAR,CRASH,TIME_BASED,70,10,15,5,LOCAL,full,1,2026-09-06T12:35:33Z,0.5000,7.403,31.817,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,27.552,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.041,856076239,65,5,10.0000,9.9854,0.0020,False,99.8540,codespace,
LIN-CRS-CNT-T50-W10-D15,LINEAR,CRASH,COUNT_BASED,50,10,15,5,LOCAL,full,3,2026-09-06T12:37:13Z,0.5000,0.476,16.916,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,28.194,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.031,856076239,66,5,10.0000,9.9807,0.0035,False,10.0000,codespace,
LIN-CRS-CNT-T70-W10-D30,LINEAR,CRASH,COUNT_BASED,70,10,30,5,LOCAL,full,3,2026-09-06T12:39:07Z,0.5000,0.674,31.952,1.0000,1.0000,1.0000,order-service:1.0000;inventory-service:1.0000,True,,28.236,gateway:orderServiceCB=CLOSED;gateway:inventoryServiceCB=CLOSED;gateway:paymentServiceCB=CLOSED;order:inventoryServiceCB=CLOSED;order:sharedDbCB=CLOSED;inventory:paymentServiceCB=CLOSED;inventory:sharedDbCB=CLOSED;payment:notificationServiceCB=CLOSED;payment:sharedDbCB=CLOSED;notification:sharedDbCB=CLOSED,gateway:orderServiceCB=0;gateway:inventoryServiceCB=0;gateway:paymentServiceCB=0;order:inventoryServiceCB=0;order:sharedDbCB=0;inventory:paymentServiceCB=0;inventory:sharedDbCB=0;payment:notificationServiceCB=0;payment:sharedDbCB=0;notification:sharedDbCB=0,200,20.039,856076239,67,5,10.0000,9.9734,0.0074,False,10.0000,codespace,
