experiment_id,topology,fault_type,fault_target,window_type,threshold,window_size,wait_duration,minimum_number_of_calls,permitted_calls_half_open,replicate,mode,environment,run_timestamp,git_commit,duration_s,baseline_tps,baseline_error_rate,fault_tps,fault_error_rate,throughput_loss,blast_radius,real_blast_radius,leg_failure_rates,time_to_open,time_to_recover,cb_opened,cb_recovered,lambda_target,lambda_achieved,lambda_cv,lambda_deviation_flag,effective_horizon,occupancy_ratio,inert,injected_toxicity,precondition_ok,excluded_reason
FAN-LAT-TIM-T50-W5-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,21.32,0.0,6.39,0.7978,0.7003,0.75,0.25,"{""order-service"":0.4986,""inventory-service"":0.7645,""payment-service"":0.4282,""notification-service"":0.1581}",5.277,65.908,True,True,20.0,20.237,0.0729,False,101.18,20.2369,False,1.0,True,
FAN-LAT-TIM-T50-W5-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,20.46,0.0,5.66,0.8416,0.7234,0.5,0.5,"{""order-service"":0.4048,""inventory-service"":0.6798,""payment-service"":0.538,""notification-service"":0.0241}",5.543,61.768,True,True,20.0,19.605,0.0845,False,98.02,19.6049,False,1.0,True,
FAN-LAT-TIM-T50-W10-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,21.86,0.0,6.04,0.8164,0.7237,0.5,0.5,"{""order-service"":0.5874,""inventory-service"":0.6841,""payment-service"":0.2051,""notification-service"":0.1171}",9.449,23.884,True,True,20.0,20.181,0.0359,False,201.81,40.3613,False,1.0,True,
FAN-LAT-TIM-T50-W10-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,21.52,0.0,5.11,0.8288,0.7627,0.5,0.25,"{""order-service"":0.2958,""inventory-service"":0.7115,""payment-service"":0.4735,""notification-service"":0.0802}",9.361,20.77,True,True,20.0,19.676,0.035,False,196.76,39.3513,False,1.0,True,
FAN-LAT-TIM-T50-W10-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,20.21,0.0,5.7,0.7848,0.7181,0.5,0.5,"{""order-service"":0.3872,""inventory-service"":0.6505,""payment-service"":0.5319,""notification-service"":0.0232}",9.356,28.346,True,True,20.0,20.861,0.0586,False,208.61,41.7213,False,1.0,True,
FAN-LAT-TIM-T50-W10-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,21.26,0.0,5.8,0.7952,0.7273,0.25,0.25,"{""order-service"":0.0974,""inventory-service"":0.6616,""payment-service"":0.4092,""notification-service"":0.0785}",9.033,35.869,True,True,20.0,20.498,0.0354,False,204.98,40.9963,False,1.0,True,
FAN-LAT-TIM-T50-W10-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,21.2,0.0,6.11,0.7724,0.7118,0.5,0.25,"{""order-service"":0.3583,""inventory-service"":0.6499,""payment-service"":0.4378,""notification-service"":0.1409}",9.166,38.886,True,True,20.0,20.356,0.0738,False,203.56,40.7113,False,1.0,True,
FAN-LAT-TIM-T50-W10-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,20.59,0.0,4.62,0.8549,0.7757,0.75,0.5,"{""order-service"":0.4315,""inventory-service"":0.6246,""payment-service"":0.5487,""notification-service"":0.0016}",9.609,36.619,True,True,20.0,20.115,0.0834,False,201.15,40.2291,False,1.0,True,
FAN-LAT-TIM-T50-W10-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,19.33,0.0,6.41,0.783,0.6684,0.25,0.25,"{""order-service"":0.3564,""inventory-service"":0.736,""payment-service"":0.3933,""notification-service"":0.1192}",9.259,78.705,True,True,20.0,20.641,0.0785,False,206.41,41.2825,False,1.0,True,
FAN-LAT-TIM-T50-W10-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,19.71,0.0,5.51,0.8389,0.7203,0.5,0.25,"{""order-service"":0.4029,""inventory-service"":0.6653,""payment-service"":0.487,""notification-service"":0.1259}",8.659,73.746,True,True,20.0,20.078,0.0499,False,200.78,40.1562,False,1.0,True,
FAN-LAT-TIM-T50-W10-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,21.08,0.0,5.21,0.812,0.7527,0.5,0.5,"{""order-service"":0.4109,""inventory-service"":0.6799,""payment-service"":0.6126,""notification-service"":0.0236}",8.695,67.272,True,True,20.0,20.204,0.0781,False,202.04,40.4079,False,1.0,True,
FAN-LAT-TIM-T50-W20-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,20.43,0.0,5.52,0.8342,0.7297,0.5,0.5,"{""order-service"":0.187,""inventory-service"":0.6982,""payment-service"":0.5335,""notification-service"":0.0585}",14.802,21.833,True,True,20.0,19.875,0.0248,False,397.49,79.4988,False,1.0,True,
FAN-LAT-TIM-T50-W20-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,20.37,0.0,4.62,0.8146,0.7735,0.25,0.25,"{""order-service"":0.3442,""inventory-service"":0.6849,""payment-service"":0.3092,""notification-service"":0.063}",13.632,24.032,True,True,20.0,20.087,0.0433,False,401.73,80.3466,False,1.0,True,
FAN-LAT-TIM-T50-W20-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,21.51,0.0,6.75,0.7956,0.6864,0.25,0.25,"{""order-service"":0.3278,""inventory-service"":0.6955,""payment-service"":0.288,""notification-service"":0.1352}",13.181,24.489,True,True,20.0,20.526,0.0353,False,410.51,82.102,False,1.0,True,
FAN-LAT-TIM-T50-W20-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,19.04,0.0,4.67,0.8705,0.7547,0.25,0.25,"{""order-service"":0.1734,""inventory-service"":0.7006,""payment-service"":0.2801,""notification-service"":0.0}",13.562,41.144,True,True,20.0,19.728,0.0705,False,394.57,78.9132,False,1.0,True,
FAN-LAT-TIM-T50-W20-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.27,0.0,5.39,0.8156,0.734,0.25,0.25,"{""order-service"":0.3365,""inventory-service"":0.6596,""payment-service"":0.3659,""notification-service"":0.0989}",13.842,38.771,True,True,20.0,19.858,0.062,False,397.15,79.4309,False,1.0,True,
FAN-LAT-TIM-T50-W20-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.55,0.0,5.25,0.8305,0.7443,0.25,0.25,"{""order-service"":0.3068,""inventory-service"":0.6924,""payment-service"":0.3751,""notification-service"":0.0951}",14.155,41.655,True,True,20.0,20.429,0.0599,False,408.58,81.7161,False,1.0,True,
FAN-LAT-TIM-T50-W20-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,22.49,0.0,4.4,0.856,0.8042,0.25,0.25,"{""order-service"":0.3508,""inventory-service"":0.6682,""payment-service"":0.1758,""notification-service"":0.1082}",13.404,65.826,True,True,20.0,19.663,0.0546,False,393.25,78.6509,False,1.0,True,
FAN-LAT-TIM-T50-W20-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,20.95,0.0,5.34,0.8153,0.7454,0.5,0.25,"{""order-service"":0.465,""inventory-service"":0.6752,""payment-service"":0.3253,""notification-service"":0.0607}",13.644,79.338,True,True,20.0,20.695,0.0432,False,413.89,82.7788,False,1.0,True,
FAN-LAT-TIM-T50-W20-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,50,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,20.01,0.0,4.51,0.8268,0.7744,0.25,0.25,"{""order-service"":0.3152,""inventory-service"":0.689,""payment-service"":0.2834,""notification-service"":0.1783}",13.507,68.676,True,True,20.0,19.911,0.0879,False,398.23,79.6452,False,1.0,True,
FAN-LAT-TIM-T70-W5-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,21.29,0.0,6.14,0.8318,0.7118,0.25,0.25,"{""order-service"":0.3913,""inventory-service"":0.6914,""payment-service"":0.3031,""notification-service"":0.1153}",7.597,23.895,True,True,20.0,19.434,0.0342,False,97.17,19.4335,False,1.0,True,
FAN-LAT-TIM-T70-W5-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,20.74,0.0,5.61,0.7527,0.7298,0.25,0.25,"{""order-service"":0.2327,""inventory-service"":0.6571,""payment-service"":0.3284,""notification-service"":0.0162}",7.438,21.665,True,True,20.0,19.972,0.0713,False,99.86,19.9721,False,1.0,True,
FAN-LAT-TIM-T70-W5-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,20.92,0.0,4.9,0.8316,0.7658,0.25,0.25,"{""order-service"":0.317,""inventory-service"":0.6923,""payment-service"":0.3261,""notification-service"":0.0218}",7.364,23.508,True,True,20.0,19.504,0.0669,False,97.52,19.5045,False,1.0,True,
FAN-LAT-TIM-T70-W5-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,22.21,0.0,4.79,0.8183,0.7842,0.25,0.25,"{""order-service"":0.2885,""inventory-service"":0.6501,""payment-service"":0.3022,""notification-service"":0.1129}",7.683,35.925,True,True,20.0,19.659,0.0773,False,98.29,19.6586,False,1.0,True,
FAN-LAT-TIM-T70-W5-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,19.14,0.0,3.9,0.8365,0.796,0.25,0.25,"{""order-service"":0.3164,""inventory-service"":0.6489,""payment-service"":0.2929,""notification-service"":0.1315}",7.755,37.892,True,True,20.0,20.098,0.0708,False,100.49,20.098,False,1.0,True,
FAN-LAT-TIM-T70-W5-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,20.99,0.0,5.66,0.8452,0.7304,0.5,0.25,"{""order-service"":0.4793,""inventory-service"":0.7225,""payment-service"":0.3847,""notification-service"":0.1322}",7.36,37.742,True,True,20.0,20.206,0.024,False,101.03,20.2056,False,1.0,True,
FAN-LAT-TIM-T70-W5-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,20.08,0.0,4.83,0.7982,0.7594,0.25,0.25,"{""order-service"":0.3111,""inventory-service"":0.6439,""payment-service"":0.2973,""notification-service"":0.1448}",7.619,70.684,True,True,20.0,19.967,0.0888,False,99.83,19.967,False,1.0,True,
FAN-LAT-TIM-T70-W5-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,20.18,0.0,6.49,0.7832,0.6784,0.25,0.25,"{""order-service"":0.2406,""inventory-service"":0.6502,""payment-service"":0.1932,""notification-service"":0.0858}",7.768,62.579,True,True,20.0,19.682,0.0463,False,98.41,19.6825,False,1.0,True,
FAN-LAT-TIM-T70-W5-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,21.14,0.0,5.65,0.8396,0.7328,0.25,0.25,"{""order-service"":0.3198,""inventory-service"":0.6717,""payment-service"":0.4138,""notification-service"":0.1425}",7.771,69.559,True,True,20.0,19.608,0.0342,False,98.04,19.6075,False,1.0,True,
FAN-LAT-TIM-T70-W10-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,20.58,0.0,6.12,0.7711,0.7026,0.25,0.25,"{""order-service"":0.3237,""inventory-service"":0.6839,""payment-service"":0.2326,""notification-service"":0.0954}",12.873,24.237,True,True,20.0,20.891,0.036,False,208.91,41.782,False,1.0,True,
FAN-LAT-TIM-T70-W10-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,20.12,0.0,5.35,0.801,0.7338,0.25,0.25,"{""order-service"":0.1158,""inventory-service"":0.6387,""payment-service"":0.2294,""notification-service"":0.1134}",12.724,26.01,True,True,20.0,19.815,0.0637,False,198.15,39.6291,False,1.0,True,
FAN-LAT-TIM-T70-W10-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,19.93,0.0,5.9,0.7903,0.7041,0.25,0.25,"{""order-service"":0.2605,""inventory-service"":0.6361,""payment-service"":0.2312,""notification-service"":0.1271}",13.06,26.549,True,True,20.0,20.061,0.0516,False,200.61,40.1228,False,1.0,True,
FAN-LAT-TIM-T70-W10-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,19.86,0.0,5.78,0.8181,0.7087,0.25,0.25,"{""order-service"":0.3882,""inventory-service"":0.615,""payment-service"":0.2556,""notification-service"":0.1268}",13.045,37.421,True,True,20.0,20.273,0.0588,False,202.73,40.5465,False,1.0,True,
FAN-LAT-TIM-T70-W10-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,20.4,0.0,4.72,0.865,0.7688,0.25,0.25,"{""order-service"":0.1147,""inventory-service"":0.6245,""payment-service"":0.1004,""notification-service"":0.0698}",12.636,40.809,True,True,20.0,19.605,0.0711,False,196.05,39.2105,False,1.0,True,
FAN-LAT-TIM-T70-W10-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,21.2,0.0,5.71,0.8522,0.7309,0.25,0.25,"{""order-service"":0.3684,""inventory-service"":0.6504,""payment-service"":0.2809,""notification-service"":0.1523}",13.527,44.103,True,True,20.0,20.42,0.0623,False,204.2,40.8393,False,1.0,True,
FAN-LAT-TIM-T70-W10-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,21.59,0.0,6.86,0.7626,0.6825,0.25,0.25,"{""order-service"":0.4022,""inventory-service"":0.6851,""payment-service"":0.2055,""notification-service"":0.1524}",13.054,68.178,True,True,20.0,19.951,0.0875,False,199.51,39.9027,False,1.0,True,
FAN-LAT-TIM-T70-W10-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,21.03,0.0,4.34,0.8477,0.7935,0.25,0.25,"{""order-service"":0.1524,""inventory-service"":0.7081,""payment-service"":0.3887,""notification-service"":0.1131}",13.282,79.172,True,True,20.0,20.392,0.088,False,203.92,40.7836,False,1.0,True,
FAN-LAT-TIM-T70-W10-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,19.83,0.0,4.67,0.8429,0.7645,0.25,0.25,"{""order-service"":0.3147,""inventory-service"":0.6995,""payment-service"":0.2643,""notification-service"":0.1079}",14.056,73.235,True,True,20.0,21.037,0.0744,False,210.37,42.0746,False,1.0,True,
FAN-LAT-TIM-T70-W20-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,20.99,0.0,4.93,0.8007,0.7651,0.25,0.25,"{""order-service"":0.167,""inventory-service"":0.6509,""payment-service"":0.2083,""notification-service"":0.0796}",19.801,24.61,True,True,20.0,20.12,0.0355,False,402.39,80.4786,False,1.0,True,
FAN-LAT-TIM-T70-W20-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,20.46,0.0,4.65,0.8224,0.7727,0.25,0.25,"{""order-service"":0.2422,""inventory-service"":0.7198,""payment-service"":0.1594,""notification-service"":0.1682}",20.362,23.904,True,True,20.0,19.117,0.0223,False,382.33,76.4664,False,1.0,True,
FAN-LAT-TIM-T70-W20-D5,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,21.46,0.0,5.42,0.8561,0.7474,0.25,0.25,"{""order-service"":0.0953,""inventory-service"":0.662,""payment-service"":0.1982,""notification-service"":0.0417}",20.269,25.192,True,True,20.0,20.43,0.0837,False,408.59,81.7184,False,1.0,True,
FAN-LAT-TIM-T70-W20-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.24,0.0,4.56,0.8451,0.7747,0.25,0.25,"{""order-service"":0.2374,""inventory-service"":0.6484,""payment-service"":0.1792,""notification-service"":0.0739}",18.192,42.735,True,True,20.0,19.593,0.0462,False,391.86,78.3714,False,1.0,True,
FAN-LAT-TIM-T70-W20-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,19.99,0.0,5.46,0.8334,0.7271,0.25,0.25,"{""order-service"":0.0551,""inventory-service"":0.6462,""payment-service"":0.2193,""notification-service"":0.2232}",20.04,43.229,True,True,20.0,20.204,0.0727,False,404.08,80.816,False,1.0,True,
FAN-LAT-TIM-T70-W20-D15,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.47,0.0,7.01,0.7598,0.6574,0.25,0.25,"{""order-service"":0.2182,""inventory-service"":0.6442,""payment-service"":0.2581,""notification-service"":0.1541}",19.768,42.979,True,True,20.0,19.274,0.0519,False,385.48,77.0964,False,1.0,True,
FAN-LAT-TIM-T70-W20-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,20.59,0.0,5.22,0.8009,0.7462,0.25,0.25,"{""order-service"":0.2516,""inventory-service"":0.6929,""payment-service"":0.1715,""notification-service"":0.1305}",20.069,64.111,True,True,20.0,19.802,0.064,False,396.05,79.2098,False,1.0,True,
FAN-LAT-TIM-T70-W20-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,21.33,0.0,5.21,0.8042,0.7557,0.25,0.25,"{""order-service"":0.304,""inventory-service"":0.6272,""payment-service"":0.2526,""notification-service"":0.0165}",19.175,74.392,True,True,20.0,19.805,0.0226,False,396.11,79.2217,False,1.0,True,
FAN-LAT-TIM-T70-W20-D30,FAN_OUT,LATENCY,inventory-service-proxy,TIME_BASED,70,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,20.05,0.0,4.59,0.8163,0.7709,0.25,0.25,"{""order-service"":0.3302,""inventory-service"":0.6812,""payment-service"":0.1842,""notification-service"":0.145}",18.715,69.603,True,True,20.0,19.967,0.0443,False,399.35,79.8694,False,1.0,True,
FAN-CRA-CNT-T30-W5-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.55,0.0,3.01,0.9421,0.8534,0.75,0.75,"{""order-service"":0.867,""inventory-service"":0.7851,""payment-service"":0.9069,""notification-service"":0.0806}",1.947,16.512,True,True,20.0,20.061,0.0793,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T30-W5-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.16,0.0,2.16,0.9967,0.8872,0.75,0.75,"{""order-service"":0.8745,""inventory-service"":0.7098,""payment-service"":0.9396,""notification-service"":0.0184}",2.016,18.332,True,True,20.0,20.374,0.0593,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T30-W5-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.36,0.0,2.37,0.9661,0.8837,0.75,0.5,"{""order-service"":1.0,""inventory-service"":0.4635,""payment-service"":1.0,""notification-service"":0.2138}",2.24,15.638,True,True,20.0,20.37,0.0678,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T30-W5-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.36,0.0,3.11,1.0,0.8542,0.75,0.75,"{""order-service"":0.7101,""inventory-service"":0.8473,""payment-service"":0.9778,""notification-service"":0.0836}",2.231,25.148,True,True,20.0,19.952,0.0799,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T30-W5-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.94,0.0,2.71,0.957,0.8642,0.75,0.75,"{""order-service"":0.7242,""inventory-service"":0.5929,""payment-service"":0.8905,""notification-service"":0.102}",2.097,25.723,True,True,20.0,20.212,0.0547,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T30-W5-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.44,0.0,3.71,0.9676,0.8268,0.75,0.75,"{""order-service"":1.0,""inventory-service"":0.8285,""payment-service"":0.932,""notification-service"":0.0113}",2.084,26.124,True,True,20.0,20.571,0.0227,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T30-W5-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.66,0.0,1.2,0.9792,0.9421,0.75,0.75,"{""order-service"":0.6507,""inventory-service"":1.0,""payment-service"":0.9978,""notification-service"":0.0944}",2.034,48.775,True,True,20.0,19.032,0.0708,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T30-W5-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.78,0.0,2.88,1.0,0.8615,0.75,0.5,"{""order-service"":0.691,""inventory-service"":0.4855,""payment-service"":0.8824,""notification-service"":0.163}",2.085,54.788,True,True,20.0,20.275,0.0688,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T30-W5-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.01,0.0,2.72,1.0,0.8703,0.75,0.5,"{""order-service"":0.4787,""inventory-service"":0.8,""payment-service"":0.9367,""notification-service"":0.0811}",2.087,46.162,True,True,20.0,19.929,0.0784,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T30-W10-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.48,0.0,2.5,0.9633,0.8782,0.5,0.5,"{""order-service"":0.7008,""inventory-service"":0.3461,""payment-service"":0.9553,""notification-service"":0.1263}",2.691,16.413,True,True,20.0,20.003,0.0843,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T30-W10-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.47,0.0,2.04,0.996,0.8953,0.75,0.75,"{""order-service"":0.6249,""inventory-service"":0.7625,""payment-service"":0.9394,""notification-service"":0.0071}",2.513,17.947,True,True,20.0,19.984,0.0329,False,10.0,2.0,False,1.0,True,
